EMPLOYEE_ID	INTEREST
1065795	Pediatrics
1065796	Cardiology
1065796	Cardiovascular Imaging
1065796	Pediatrics
1065833	Autoimmune Diseases
1065833	Cancer Genetics
1065833	Cytology
1065833	Pathology
1065940	Immunology
1065940	Infectious Diseases
1065940	Transplantation
1065940	Virus Diseases
1065960	Blood/Bleeding Disorders (anemia, clotting, etc.)
1065960	Hematology
1065960	Thrombosis/Fibrinolysis
1065989	Dermatology
1065989	Graduate Medical Education
1065989	Hair
1065989	Immune Regulation
1065989	Qualitative research methods
1065989	Undergraduate Medical Education
1066028	Cancer: Lung/Chest
1066028	Patient Safety
1066072	Angiogenesis
1066072	Apoptosis
1066072	Cardiovascular Diseases
1066072	Inflammation
1066072	Signal Transduction
1066072	Stem Cells
1066075	Clinical Trial Methodology
1066075	Immune Regulation
1066075	Immunology
1066075	Infectious Diseases-viral
1066075	Liver disease, pathobiology
1066075	Stem Cells
1066075	Transplantation
1066091	Brain Injury
1066091	Developmental Neurobiology
1066091	Neurology of the Newborn
1066091	Pediatric Neurology
1066091	Stroke
1066093	Health Literacy
1066093	Health Services Research
1066093	Healthcare Quality
1066093	Quality Improvement
1066134	Diarrhea
1066134	Epidemiology
1066134	Gastroenteritis
1066134	Infectious Diseases
1066134	Infectious Diseases-viral
1066134	Pneumonia
1066134	Vaccine-preventable illnesses
1066134	Virus Diseases
1066173	Health Communications
1066173	Preventive Medicine
1066178	Cardiovascular Diseases
1066178	Women's Health
1066198	Sports Medicine
1066200	Acute Care Surgery
1066200	Critical Care
1066200	Critical Care Outcomes
1066200	Simulation
1066200	Surgery
1066200	Surgical Education
1066200	Trauma
1066201	Adrenal Tumors
1066201	Cancer: Adrenal, parathyroid pituitary, thyroid-Glandular
1066201	Endocrine Genetics
1066201	Endocrine Surgery
1066201	Graves Disease
1066201	Hyperparathyroidism
1066201	Multiple Endocrine Neoplasia
1066201	Thyroid Nodules
1066217	Biostatistics
1066217	Genetics
1066226	Dermatology
1066226	Graduate Medical Education
1066226	Women's Health
1066253	Cancer Biology
1066253	Cancer: Blood (leukemia, lymphomas)
1066253	Cell Biology
1066253	Molecular Biology
1066253	cell cycle regulation
1066253	myelodysplasia and leukemia
1066253	tumor biology
1066274	Autoimmunity
1066274	Breast Cancer
1066274	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1066274	Cancer: Pancreas
1066274	Cancer: Prostate
1066274	Immunology
1066274	Inflammation
1066274	Inflammatory Bowel Disease
1066309	Assessment and Prognosis of Right Ventricular Enlargement
1066309	Cardiac function in hypertension
1066309	Cardiology
1066309	Cardiovascular Imaging
1066309	Diastolic Dysfunction by echocardiography
1066309	Heart Disease
1066351	Brain Injury
1066351	Brain trauma
1066379	Breast Cancer
1066379	Cancer Biology
1066379	Developmental biology
1066379	Embryology
1066379	Extracellular Matrix
1066379	Genetics
1066379	Molecular Biology
1066379	Molecular Genetics
1066385	Endocrinology
1066385	Pediatrics
1066395	Behavioral Medicine
1066395	Depression
1066403	Autism Spectrum Disorders
1066403	Developmental-Behavioral Pediatrics
1066404	Cancer: Blood (leukemia, lymphomas)
1066435	Bones,Cartilage, Joints, Muscles
1066435	Injury Prevention
1066435	Orthopedics
1066435	Osteoporosis
1066435	Outcome measures
1066440	Arrhythmias
1066440	Cardiovascular Diseases
1066440	Clinical and genomic modifiers of cardiac conduction
1066440	Defibrillators
1066440	Electrophysiology
1066440	Genomics
1066440	Pacemakers
1066455	Bone and Calcium disorders, Thyroid disorders
1066455	Endocrinology
1066455	Osteoporosis
1066503	Bladder, Urinary Tract
1066503	Pelvic floor disorders and surgery
1066503	Surgical Education
1066503	Underserved Medicine
1066654	Palliative Care, Hospice
1066654	Patient Communications
1066664	Back, Spine
1066664	Health Policy
1066664	Minimally Invasive Surgery
1066664	Neurosurgery
1066664	Sports Medicine
1066664	Stem Cells
1066665	Autoimmune liver disease
1066665	Cardiovascular Diseases
1066665	Cell Biology
1066665	Critical Cardiac Care
1066665	Infectious Diseases-parasite
1066665	Proteomics
1066671	Asthma
1066671	Emergency Medicine
1066766	Cancer Biology
1066766	Cell Adhesion Mechanisms
1066766	Cell Biology
1066766	Cytoskeleton
1066766	Inflammation
1066766	Leukocyte-endothelial cell interactions
1066766	Molecular Biology
1066766	Signal Transduction
1066898	Bioengineering                                        
1066898	Cancer: Breast
1066898	Cardiovascular Imaging
1066898	Radiology
1066898	Radiology, Xray, CAT Scan, Medical Imaging
1066951	Pediatrics
1066962	Cancer Biology
1066962	Cancer: Breast
1066962	Cancer: Skin
1066962	Stem Cells
1067116	Epidemiology
1067116	HIV Infection
1067116	Health Services Research
1067116	Infectious Diseases
1067116	Spinal Cord Injury
1067124	Bioethics
1067124	Electrophysiology
1067124	Epilepsy
1067124	Epilepsy Surgery
1067124	Neuroscience 
1067124	Pharmacology
1067124	Status Epilepticus
1067124	Undergraduate Medical Education
1067182	Bacterial Pathogenesis
1067182	Bacteriology
1067182	Immunology
1067182	Infectious Diseases
1067182	Microbial Pathogenesis
1067233	Acute Liver Failure
1067233	Liver disease, pathobiology
1067233	Transplantation
1067233	Viral Hepatitis
1067233	Viral hepatitis Treatment
1067235	Cancer: Female Reproductive System (ovary, cervix, uterus)
1067235	Women's Health, Women's Reproductive Health
1067245	Autonomic medicine
1067245	Circadian Rhythms
1067245	Developmental Neurobiology
1067245	Developmental genetics
1067245	Endocrine Genetics
1067245	Pacemakers
1067245	Respiratory Diseases
1067245	Sudden Cardiac Death
1067322	Addiction
1067322	Behavioral Medicine
1067322	Cigarette smoking
1067322	Depression
1067322	Neurobiology
1067322	Psychiatry
1067322	Psychology
1067322	Tobacco Control
1067420	Pathology
1067420	Transplantation
1067449	Autoimmunity
1067449	Cancer Biology
1067449	Immune Regulation
1067449	Immune System
1067449	Infectious Diseases
1067449	Inflammatory Bowel Disease
1067451	Pathology
1067515	Alzheimer's Disease
1067515	Behavioral Biology
1067515	Developmental Neurobiology
1067515	Pharmacology
1067515	Psychiatry
1067525	Allergies
1067525	Digestive System (including gallbladder and liver)
1067525	Immunology
1067525	Inflammation
1067560	Cancer Biology
1067632	Pediatrics
1067632	Urology
1067808	Behavioral Medicine
1067808	Oncology
1067808	Pain Management
1067808	Psychology
1067808	Sleep Disorders
1067860	Nutrition, Dietetics
1067861	Nutrition, Dietetics
1067862	Nutrition, Dietetics
1067863	Aging
1067863	Cancer: Skin
1067863	Skin
1067914	Nutrition, Dietetics
1067916	Nutrition, Dietetics
1067917	Nutrition, Dietetics
1067927	Cancer Genetics
1067927	Cancer: Female Reproductive System (ovary, cervix, uterus)
1067927	Gene Regulation
1067927	Women's Health, Women's Reproductive Health
1068004	Cell Biology
1068004	Cell Imaging
1068004	Inflammation
1068072	Blood/Bleeding Disorders (anemia, clotting, etc.)
1068072	Cardiovascular Diseases
1068072	Coronary artery disease, arterial thrombosis, vascular biology
1068072	Gene Regulation
1068072	Stem Cells
1068072	Vascular Biology
1068073	Barrett's Esophagus, Pancreatitis and Diseases of the Pancreas and BIliary Tree, GI Oncology, Outcomes and Cost-Effectiveness of Interventional GI
1068073	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1068073	Pancreatic disorders
1068089	Use of Endoscopic Ultrasound and ERCP in Gastrointestinal Oncology, Esophageal and Pancreatic Cancer, Clinical Outcomes of Endoscopy, Diseases of the Pancreas and Biliary Tree, Small Bowel Endoscopy
1068120	Constipation, Anorectal Disorders
1068120	Pelvic floor disorders and surgery
1068131	Drug Abuse
1068131	Neuroscience 
1068131	Schizophrenia
1068131	Social science
1068135	Radiation Oncology
1068180	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1068180	Cancer: Liver
1068180	Cancer: Pancreas
1068180	Surgery
1068246	Anemia
1068246	Blood/Bleeding Disorders (anemia, clotting, etc.)
1068246	Cancer Biology
1068246	Cancer Genetics
1068246	Cancer: Blood (leukemia, lymphomas)
1068246	Oncology
1068246	Signal transduction
1068246	Stem Cells
1068247	Attention deficit/hyperactivity disorder(ADHD)
1068247	Child and Adolescent psychiatry
1068247	Psychotherapy and pharmacotherapy in psychiatry
1068287	<B>ACCEPTING NEW PATIENTS FOR: general rheumatology (anyone with an arthritic or related condition)</B>
1068287	Arthritis - Psoriatic
1068287	Arthritis - Rheumatoid
1068287	Autoimmune Diseases
1068287	Biologic Therapy
1068287	DISEASE INTEREST: ankylosing spondylitis / spondyloarthropathies
1068287	DISEASE INTEREST: psoriatic arthritis
1068287	DISEASE INTEREST: rheumatoid arthritis
1068287	Medical Informatics
1068287	Outcome measures
1068287	RESEARCH PROJECT: laboratory research regarding the role of synovial fibroblasts and apoptosis in rheumatoid arthritis
1068287	RESEARCH PROJECT: phase 1b clinical trial of ARRY-371797 in rheumatoid arthritis (http://clinicaltrials.gov/ct2/show/NCT00729209?term=array-797-103&rank=1) trial; <B>recruiting new patients now!</B>)
1068287	RESEARCH PROJECT: phase 2 clinical trial of ARRY-371797 in ankylosing spondylitis (http://clinicaltrials.gov/ct2/show/NCT00811499?term=array-797-201&rank=1) trial; <B>recruiting new patients soon!</B>)
1068287	RESEARCH PROJECT: phase 3 clinical trial of ocrelizumab in rheumatoid arthritis (http://clinicaltrials.gov/ct2/show/NCT00406419?term=stage&id=stage&rank=2 trial; not recruiting new patients)
1068287	RESEARCH PROJECT: phase 3 clinical trial of rituximab in rheumatoid arthritis (http://clinicaltrials.gov/ct2/show/NCT00299104?term=IMAGE&id=image&rank=2 trial; not recruiting new patients)
1068287	RESEARCH PROJECT: phase 3 clinical trial of rituximab with methotrexate vs. methotrexate alone in rheumatoid arthritis (http://www.clinicaltrials.gov/ct2/show/NCT00299130?term=SERENE&rank=1 trial; not recruiting new patients)
1068287	Rheumatology
1068287	Systemic Lupus Erythematosus
1068431	Global Health
1068431	Hospital Medicine
1068431	Oncology
1068431	Physician workforce issues
1068431	Post-graduate Medical Education
1068431	Quality Improvement
1068431	Women's Health
1068433	Internal Medicine
1068433	Palliative Care, Hospice
1068435	Obesity
1068435	Sleep Disorders
1068449	Nervous System Diseases
1068455	Alzheimer's Disease
1068455	Neurobiology
1068455	Neurogenetics
1068455	Neuroscience 
1068527	Brain, Nervous System
1068527	Cardiovascular Diseases
1068527	Cardiovascular Imaging
1068527	Radiology
1068541	Nephrology
1068542	Caring for underserved patients
1068542	Clinical skills education
1068542	Dissemination in education
1068542	Educational assessment
1068542	Health promotion and disease prevention
1068542	Medical Education
1068542	Outpatient care of medically-complex patients
1068543	Pathology
1068545	Faculty Development
1068545	Family Medicine
1068545	Global Health
1068545	Maternal-Child Health
1068545	Pregnancy, Childbirth (including high risk)
1068545	Public Health
1068545	Women's Health
1068571	Pathology
1068572	Behavioral Medicine
1068572	Computational Neuroscience
1068572	Neuropsychology
1068572	Psychiatry
1068577	Aging
1068577	Alzheimer's Disease
1068577	Bioengineering                                        
1068577	Bioinformatics 
1068577	Psychiatry
1068577	Radiology
1068577	Schizophrenia
1068651	AIDS
1068651	HIV Infection
1068651	HIV-1 Sexual Transmission, Prevention of Mother to Child Transmission
1068651	Infectious Diseases
1068651	Sexually Transmitted Diseases
1068678	Alzheimer's Disease
1068678	Brain Injury
1068678	Neuropsychology
1068678	Neuroscience 
1068678	Schizophrenia
1068691	Anxiety Disorders
1068691	Psychology
1068691	Women's Health
1068720	Biologic Therapy
1068720	Cytokines
1068720	Environmental Health
1068720	Molecular Biology
1068720	Nanotechnology
1068720	Orthopedics
1068720	Signal Transduction
1068720	Stem Cells
1068930	Cancer Biology
1068930	Cell Biology
1068930	Cell Imaging
1068930	Developmental biology
1068930	Respiratory Diseases
1068950	AIDS
1068950	Global Health
1068950	HIV Infection
1068950	Infectious Diseases-bacteria
1068950	Infectious Diseases-parasite
1068950	Infectious Diseases-viral
1068982	Cancer: Head and Neck
1068982	Ears, Nose, Throat, Mouth
1068982	Facial nerve reconstruction
1068982	Minimally Invasive Surgery
1068982	Oral and Maxillofacial Pathology
1068982	Plastic Surgery and Reconstructive Surgery
1068982	Surgery
1068982	Surgical Education
1068983	Diabetes, Endocrine and Metabolism
1068983	Obesity
1068983	Thrombosis/Fibrinolysis
1068995	Benign Anorectal Disorders
1068995	Cancer: Colon and Rectal
1068995	Inflammatory Bowel Disease
1068995	Pelvic floor disorders and surgery
1068995	Sacral nerve stimulation
1068995	Surgical Education
1068995	Women's Health
1069004	Aging, Geriatrics, and Eldercare
1069004	Neurology
1069004	Outcome measures
1069004	Physical activity
1069004	Rehabilitation/Therapy
1069041	HIV Infection
1069041	Medical Education
1069041	Minimally Invasive Surgery
1069041	Pregnancy, Childbirth (including high risk)
1069041	Sexually Transmitted Diseases
1069041	Women's Health, Women's Reproductive Health
1069043	Lung cancer
1069043	Signal transduction
1069043	Signaling by JNK and NF-kB in cell death, inflammation and tumorigenesis
1069054	Anesthesiology
1069054	Pain Management
1069054	Women's Health
1069067	Child abuse and neglect
1069068	Cancer Biology
1069068	Cancer: Eye
1069068	Molecular Biology
1069068	Pediatrics
1069069	Orthopedics
1069071	Injury Prevention
1069071	Sports Injuries
1069073	Behavioral Medicine
1069073	Bioethics
1069073	Ethics of Research with Human Subjects
1069073	Health Communications
1069073	Health Disparities
1069073	Health Literacy
1069073	Health Services Research
1069073	Transplantation
1069089	Radiology
1069105	Vascular and interventional radiology
1069212	Aging
1069212	Cancer Biology
1069212	Cell Biology
1069212	Developmental biology
1069212	Genomics
1069212	Stem Cells
1069358	Pathology
1069409	Rheumatoid arthritis, Lupus, autoimmune diseases, sports medicine
1069409	Rheumatology
1069409	Sports Medicine
1069420	Neurology
1069420	Neuroscience 
1069420	Neurosurgery
1069448	Community Medicine
1069448	Education
1069448	Emergency Medicine
1069481	Developmental Neurobiology
1069481	Developmental genetics
1069481	Parkinson?s disease
1069481	Spinal Muscular Atrophy
1069481	Stem Cells
1069524	Communications
1069524	Internal Medicine, General Medicine
1069524	Palliative Care, Hospice
1069530	Emergency Medicine
1069530	Information Systems
1069530	Medical Informatics
1069530	Quality Improvement
1069530	Telemedicine
1069629	Community Medicine
1069629	Family Medicine
1069629	Health Disparities
1069629	Health Literacy
1069629	Medical Humanities
1069629	Physician workforce issues
1069629	Public Health
1069629	Underserved Medicine
1069689	Behavioral Medicine
1069689	Bioinformatics 
1069689	Biostatistics
1069689	Cardiovascular Diseases
1069689	Child and Adolescent psychiatry
1069689	Health Policy
1069689	Obesity
1069689	Tobacco Control
1069709	Cancer: Liver
1069709	Epidemiology
1069709	Patient Safety
1069709	Pediatrics
1069709	Public Health
1069709	Surgery
1069709	Transplantation
1069730	Brain Injury
1069730	Movement Control
1069730	Neuropsychology
1069730	Neuroscience 
1069730	Rehabilitation/Therapy
1069730	Stroke
1069730	Virtual Reality
1069775	Behavioral Medicine
1069775	Biostatistics
1069775	Health Services Research
1069775	Nutrition, Dietetics
1069775	Physical activity
1069775	Preventive Medicine
1069775	Psychiatry
1069775	Public Health
1069882	Amputation
1069886	Immunology
1069886	Inflammation
1069886	Medicine
1069886	Microbial Pathogenesis
1070050	Breast Disease
1070050	Cancer: Lung/Chest
1070050	Hernias
1070050	Minimally Invasive Surgery
1070050	Surgery
1070120	Endocrinology
1070120	Neuroscience 
1070120	Schizophrenia
1070355	Cancer Biology
1070355	Cancer Genetics
1070355	Cancer: Brain and Nervous System
1070355	Cell Biology
1070355	Neuro-Oncology
1070358	EEG
1070358	Epilepsy
1070381	Cancer Genetics
1070381	Genetic Testing/Counseling
1070381	Genetics
1070382	Arthritis
1070382	Arthritis - Rheumatoid
1070382	Biostatistics
1070382	Cigarette smoking
1070382	Health Services Research
1070382	Healthcare Quality
1070382	Osteoarthritis
1070382	Public Health
1070472	Depression
1070472	Neuroscience 
1070472	Oncology
1070472	Pain
1070472	Preventive Medicine
1070472	Psychiatry
1070472	Sleep Disorders
1070472	Wellness, Fitness
1070473	Breast Disease
1070473	Cancer: Breast
1070473	Radiology
1070490	Amputation
1070490	Electrophysiology
1070492	Cardiovascular Imaging
1070492	Congenital Heart Disease
1070492	Pediatric Cardiology
1070520	Bioengineering                                        
1070520	Neural Engineering
1070746	Critical Cardiac Care
1070746	Developmental Neurobiology
1070746	Global Health
1070746	Health Disparities
1070746	Nutrition and Cardiovascular epidemiology
1070746	Public Health
1070859	Sports Medicine
1070862	Bioengineering                                        
1070862	Cell Biology
1070862	Developmental Neurobiology
1070862	Gene Therapy
1070862	Nervous System Diseases
1070862	Neurobiology
1070862	Neuroscience 
1070862	Stem Cells
1071074	Cardiovascular Diseases
1071074	Cardiovascular System
1071074	Developmental biology
1071074	Developmental genetics
1071074	Stem Cells
1071074	Vascular Biology
1071116	Emergency Medicine
1071116	Health Services Research
1071116	Health economics
1071116	Healthcare Quality
1071116	Infectious Diseases
1071116	Patient Safety
1071143	Hospital Medicine
1071151	Diabetes
1071151	Lungs, Breathing Problems
1071327	Behavioral Medicine
1071327	Oncology
1071327	Patient reported outcomes
1071327	Psychological issues of patients dealing with medical illness
1071327	Quality of Life
1071327	Wellness, Fitness
1071375	Aging
1071375	Allergies
1071375	Asthma
1071375	Cell Biology
1071375	Fibrosis
1071375	Food Allergy
1071375	Immunology
1071375	Medicine
1071421	Biostatistics
1071429	Cardiology
1071429	Heart Transplantation
1071429	Ventricular Assist Devices
1071433	Diabetes
1071433	Endocrinology
1071490	Urology
1071500	Medical Education
1071516	Curriculum Design
1071516	Medical Education
1071516	Pediatric Rheumatology
1071527	Critical Care Outcomes
1071527	Delirium
1071527	Quality of Life
1071552	Arrhythmias
1071552	Atrial Fibrillation Surgery
1071552	Sudden Cardiac Death
1071582	Ethics of Research with Human Subjects
1071582	Health Communications
1071582	Health Services Research
1071582	Healthcare Quality
1071582	Medical Decision Making
1071582	Medical Humanities
1071582	Medical Psychology
1071785	Autoimmunity
1071785	Cytokines
1071785	Gene Regulation
1071785	Immune Regulation
1071785	Infectious Diseases
1071785	Inflammation
1071785	Inflammatory Bowel Disease
1071785	Signal transduction
1071795	Digestive System (including gallbladder and liver)
1071803	Anesthesiology
1071803	Neuroscience 
1071803	Neurosurgery
1071822	Orthopedics
1071859	Cell Imaging
1071859	Cellular Electrophysiology
1071859	Computational Neuroscience
1071859	Neural Engineering
1071859	Neuroscience 
1071859	Parkinson?s disease
1071912	Cancer Genetics
1071912	Genetic Testing/Counseling
1071912	Genetics: Medical
1071912	Pregnancy, Childbirth (including high risk)
1071912	Women's Health, Women's Reproductive Health
1071945	Biostatistics
1072008	Behavioral Medicine
1072008	Obesity
1072048	AIDS
1072048	HIV Infection
1072048	Infectious Diseases
1072048	Infectious Diseases-bacteria
1072048	Infectious Diseases-parasite
1072048	Infectious Diseases-viral
1072048	Sexually Transmitted Diseases
1072101	Pediatric Neurology
1072116	Family Medicine
1072116	Genetics: Medical
1072116	Public Health
1072116	Underserved Medicine
1072154	Cancer Biology
1072154	Cell Biology
1072154	Developmental biology
1072154	Developmental genetics
1072154	Gene Regulation
1072154	Infertility - Male
1072154	Reproduction
1072154	Stem Cells
1072174	Cardiovascular Diseases
1072174	Carotid Stenosis
1072174	Peripheral Vascular Disease
1072174	Stem Cells
1072174	Valve Repair/Replacement
1072174	Vascular and interventional radiology
1072275	Anesthesiology
1072275	Pain Management
1072546	Amputation
1072546	Bioengineering                                        
1072546	Bioethics
1072546	Movement Control
1072546	Prosthetics/Orthotics
1072546	Spinal Alignment and Biomechanics
1072546	Sports Medicine
1072619	Breast Cancer
1072619	Breast Disease
1072619	Cancer Biology
1072619	Pathology
1072644	Arrhythmias
1072644	Atrial Fibrillation Surgery
1072644	Cardiovascular Diseases
1072644	Cardiovascular Imaging
1072644	Defibrillators
1072644	Pacemakers
1072806	Minimally Invasive Surgery
1072806	Surgery
1072872	Cardiovascular Diseases
1072872	Cardiovascular Imaging
1072872	Healthcare Quality
1072872	Hypertension
1072872	Sports Medicine
1072872	Valve Repair/Replacement
1072922	Allergies
1072922	Asthma
1072922	Food Allergy
1072968	Bioinformatics 
1072968	Genomics
1072968	Microbial Pathogenesis
1072968	Microbiology
1072968	Molecular Biology
1072968	Molecular Genetics
1072968	Prokaryotic Cells
1072968	Systems Biology
1073000	Emergency Medicine
1073000	Injury Prevention
1073000	Pediatrics
1073000	Public Health
1073040	AIDS
1073040	HIV Infection
1073040	Health Services Research
1073040	Infectious Diseases-viral
1073040	Women's Health, Women's Reproductive Health
1073157	Autoimmune Diseases
1073157	Clinical Neurophysiology
1073157	EMG
1073157	Multiple Sclerosis
1073157	Pediatric Neurology
1073480	Cancer: Skin
1073480	Malignant Melanoma
1073480	Medical Education
1073480	Oncology
1073494	Cardiovascular Diseases
1073494	Diabetes
1073494	Epidemiology
1073494	Genetic Testing/Counseling
1073494	Genetics
1074035	Pathology
1074090	Amputation
1074090	Biological markers of neuropsychiatric conditions
1074090	Clinical Neurophysiology
1074090	Curriculum Design
1074090	Exercise physiology
1074090	Outcome measures
1074090	Rehabilitation/Therapy
1074090	Spinal Cord Injury
1074103	AIDS
1074103	Infectious Diseases
1074170	Pediatrics
1074170	Respiratory Diseases
1074269	Hospital Medicine
1074269	Pediatrics
1074283	Global Health
1074283	Medical Education
1074283	Public Health
1074284	Violence prevention
1074293	Pediatric Gastroenterology
1074327	Adolescent health
1074327	Public Health
1074327	Sexually Transmitted Diseases
1074404	Critical Care
1074404	Maternal-Child Health
1074404	Pediatrics
1074456	Addiction
1074456	Alcohol, Alcoholism
1074456	Epidemiology
1074456	Faculty Development
1074488	Health Communications
1074488	Health Disparities
1074488	Medical Decision Making
1074488	Palliative Care, Hospice
1074488	Qualitative research methods
1074491	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1074491	Clinical Trial Methodology
1074491	Palliative Care, Hospice
1074491	Psychological issues of patients dealing with medical illness
1074491	Quality of Life
1074533	Health Services Research
1074533	Health economics
1074533	Rehabilitation/Therapy
1074548	Brain Injury
1074548	Brain trauma
1074548	Critical Care
1074548	Pediatric Neurology
1074557	Arrhythmias
1074558	Dermatology
1074558	Pediatrics
1074590	Cardiovascular Imaging
1074590	Congenital Heart Disease
1074590	Pediatric Cardiology
1074590	Radiology, Xray, CAT Scan, Medical Imaging
1074594	Diabetes
1074594	Education
1074594	Endocrinology
1074594	Obesity
1074594	Weight management and obesity
1074597	Child abuse and neglect
1074597	Pediatrics
1074664	Radiation Oncology
1074668	Behavioral Medicine
1074668	Diabetes
1074668	Obesity
1074668	Pain Management
1074715	Rehabilitation/Therapy
1074715	Spinal Muscular Atrophy
1074965	Cancer Communications
1074965	Cancer: Breast
1074965	Health Disparities
1074965	Qualitative research methods
1074965	Quality of Life
1075164	Cancer: Lung/Chest
1075164	Lungs, Breathing Problems
1075164	Simulation
1075230	Medical Education
1075271	Blood/Bleeding Disorders (anemia, clotting, etc.)
1075271	Hematology
1075271	Outcome measures
1075386	Education
1075386	Family Medicine
1075439	Sleep, Sleep Disorders
1075457	Bioinformatics 
1075457	Biomedical ontologies
1075457	Computational Biology
1075457	Information Systems
1075457	Internet Intervention
1075457	Medical Informatics
1075457	Post-graduate Medical Education
1075699	Airway Obstruction
1075699	Aspirated Foreign Bodies
1075699	Cancer: Lung/Chest
1075699	Interventional Pulmonology
1075699	Lungs, Breathing Problems
1075699	Mediastinal Adenopathy
1075699	Pleural Effusion
1075699	Tracheal Stenosis
1075715	Anesthesiology
1075715	Atrial Fibrillation Surgery
1075715	Biostatistics
1075715	Cardiovascular Diseases
1075715	Genetics
1075715	Oncology
1075715	Outcome measures
1075715	Surgery
1075967	Health Policy
1075967	Health Services Research
1075967	Healthcare Quality
1075967	Public Policy
2008714	Hospital Medicine
2008714	Pediatrics
2012799	Diabetes, Endocrine and Metabolism
2027098	Bioinformatics 
2027098	Biostatistics
2027098	Computational Biology
2032191	Health Services Research
2033644	Asthma
2033644	Cystic Fibrosis
2033644	Health Disparities
2033885	Atherosclerosis
2033885	Cardiology
2033885	Cholesterol
2033885	Medical Education
2033885	Metabolism
2033885	MicroRNA
2033885	Molecular Biology
2033885	Nanotechnology
2036777	Cardiovascular Imaging
2036777	Pediatric Cardiology
2038320	Anesthesiology
2038320	Neuroscience 
2038320	Neurosurgery
2039416	Autoimmune Diseases
2039416	HIV Infection
2039416	Immunology
2039416	Infectious Diseases
2039416	Medical Education
2039416	Ophthalmology
2047557	Atherosclerosis
2047557	Bioengineering                                        
2047557	Cancer Biology
2047557	Nanotechnology
2047557	Radiology
2049177	Sports Injuries
2059065	Aging
2059065	Angiogenesis
2059065	Cancer: Reconstructive Surgery Following Cancer
2059065	Cosmetic Procedures and Surgery
2059065	Plastic Surgery and Reconstructive Surgery
2059065	Skin
2059065	Vascular Biology
2077751	Education
2077751	Emergency Medicine
2077751	Pediatrics
2077751	Preventive Medicine
2098866	Child and Adolescent psychiatry
2098866	Developmental Neurobiology
2098866	Developmental-Behavioral Pediatrics
2098866	Faculty Development
2098866	Health Communications
2098866	Neuropsychology
2098866	Neuroscience 
2098866	Psychology
2103930	Adverse Drug Events
2103930	Clinical Pharmacology
2103930	Internal Medicine, General Medicine
2103930	Magnesium Pharmacology
2103930	Medication Errors
2103930	Pharmacodynamics
2103930	Pharmacokinetics
2113364	Orthopedics
2113364	Trauma
2117014	Cancer: Colon and Rectal
2117014	Health Communications
2117014	Health Disparities
2117014	Health Literacy
2117014	Infectious Diseases-viral
2117014	Preventive Medicine
2117014	Public Health
2117014	communication
2117014	health promotion
2117014	racial and ethnic disparities
2121795	Care of hospitalized patients
2121795	Diagnosis in acute illness
2121795	Medical consults
2121795	Perioperative management
2121795	Preoperative evaluation
2129733	Cancer Communications
2129733	Health Communications
2129733	Health Literacy
2129733	Health Services Research
2129733	Healthcare decision making
2129733	Medical Decision Making
2129733	Patient-provider communication
2129733	Patient-provider relationship
2129733	Public Health
2129733	Qualitative research methods
2129733	Women's Health
2130945	Psychiatry
2130945	Psychotherapy and pharmacotherapy in psychiatry
2132783	Anesthesiology
2132783	Clinical Pharmacology
2132783	Inflammation
2132783	Neurosurgery
2132783	Pain Management
2132783	Palliative Care, Hospice
2132783	Pharmacokinetics
2139747	Emergency Medicine
2139747	Medical Education
2139747	Physician Assistant
2139747	Surgery
2146893	Autoimmunity
2146893	Dermatology
2146893	Pediatrics
2146893	Skin
2147664	General Surgery, gallbladder
2147664	Hernias, hiatal hernia
2147664	Obesity
2147664	Surgery
2147664	Surgical Education
2147664	Weight Management
2159034	Critical Care
2159034	Critical Care Outcomes
2159034	Injury Prevention
2159034	Lungs, Breathing Problems
2159034	Surgery
2159034	Trauma
2161500	Cardiology
2161500	Cardiovascular Diseases
2161500	Congenital Heart Disease
2161500	Transplantation
2163848	Medical Education
2163848	Ophthalmology
2171089	Radiology
2171325	Cancer Biology
2171325	Cancer Genetics
2171325	Cancer: Female Reproductive System (ovary, cervix, uterus)
2171325	Chemotherapy
2171325	Robotic Surgery
2171325	Surgery
2171325	Weight Management
2171325	Women's Health
2175090	Breast Cancer
2175090	Cancer: Female Reproductive System (ovary, cervix, uterus)
2175090	Radiation Oncology
2179943	Cell Biology
2179943	Cellular Microbiology
2179943	Virology
2181798	Aortic Aneurysm
2181798	Cardiovascular Diseases
2181798	Cardiovascular Imaging
2181798	Peripheral Vascular Disease
2181798	Preventive Medicine
2190212	Asthma
2190212	Pediatric Pulmonology
2190212	Sickle cell disease
2190500	Anxiety Disorders
2190500	Couples therapy
2190500	Depression
2190500	Mental Health
2190500	Psychology
2206725	Cancer: Breast
2206725	Endocrinology
2206725	Pathology
2206725	Signal Transduction
2206725	Women's Health
2221104	Maternal-Child Health
2237248	Bioinformatics 
2237248	Biostatistics
2237248	Biotechnology
2237248	Cancer Biology
2237248	Computational Biology
2237248	Genetics
2237248	Genomics
2237248	Proteomics
2238574	Behavioral Medicine
2238574	Health economics
2238574	Medical Informatics
2238574	Physical activity
2238574	Psychology
2238574	Weight Management
